category_key,label,quartet_id,tier,tiers,position,rank_avg,words
accessories,ACCESSORIES,190,easy,easy,0.000,0.194,watch | belt | purse | gloves
military_branches,MILITARY BRANCHES,7437,easy,"easy,medium",0.375,0.500,army | marines | space force | cavalry
military_branches,MILITARY BRANCHES,7438,medium,medium,0.500,0.523,air force | national guard | cavalry | artillery
military_branches,MILITARY BRANCHES,7439,medium,medium,0.625,0.523,air force | marines | reserves | infantry
military_branches,MILITARY BRANCHES,7440,medium,medium,0.750,0.545,army | reserves | artillery | militia
military_branches,MILITARY BRANCHES,7436,hard,hard,0.875,0.614,coast guard | marines | national guard | militia
military_branches,MILITARY BRANCHES,7441,hard,hard,1.000,0.727,navy | infantry | cavalry | militia
military_ranks,MILITARY RANKS,7442,easy,easy,0.000,0.115,major | private | general | officer
military_ranks,MILITARY RANKS,7443,easy,easy,0.100,0.288,captain | general | lieutenant | commander
military_ranks,MILITARY RANKS,7444,easy,easy,0.200,0.385,major | captain | sergeant | colonel
military_ranks,MILITARY RANKS,7445,easy,"easy,medium",0.300,0.442,private | colonel | admiral | commander
military_ranks,MILITARY RANKS,7446,easy,"easy,medium",0.400,0.500,sergeant | lieutenant | admiral | officer
military_ranks,MILITARY RANKS,7447,medium,medium,0.500,0.538,captain | corporal | cadet | officer
military_ranks,MILITARY RANKS,7448,medium,medium,0.600,0.538,major | corporal | ensign | commander
military_ranks,MILITARY RANKS,7451,medium,medium,0.700,0.577,colonel | general | corporal | seaman
military_ranks,MILITARY RANKS,7449,hard,hard,0.800,0.596,captain | private | ensign | seaman
military_ranks,MILITARY RANKS,7450,hard,hard,0.900,0.596,major | lieutenant | cadet | seaman
military_ranks,MILITARY RANKS,7452,hard,hard,1.000,0.596,sergeant | general | ensign | cadet
military_things,MILITARY EQUIPMENT,7453,easy,easy,0.000,0.103,tank | boots | radio | medal
military_things,MILITARY EQUIPMENT,7454,easy,easy,0.071,0.206,uniform | radio | jet | dog tag
military_things,MILITARY EQUIPMENT,7455,easy,easy,0.143,0.279,tank | helmet | rifle | dog tag
military_things,MILITARY EQUIPMENT,7456,easy,easy,0.214,0.338,uniform | rifle | submarine | medal
military_things,MILITARY EQUIPMENT,7462,easy,"easy,medium",0.286,0.382,Jeep | backpack | dog tag | medal
military_things,MILITARY EQUIPMENT,7457,easy,"easy,medium",0.357,0.397,backpack | boots | rifle | jet
military_things,MILITARY EQUIPMENT,7460,medium,medium,0.429,0.397,tank | Jeep | submarine | jet
military_things,MILITARY EQUIPMENT,7464,medium,medium,0.500,0.397,helmet | backpack | radio | submarine
military_things,MILITARY EQUIPMENT,7458,medium,medium,0.571,0.412,Jeep | helmet | uniform | boots
military_things,MILITARY EQUIPMENT,7459,medium,medium,0.643,0.412,bunker | helmet | jet | medal
military_things,MILITARY EQUIPMENT,7461,medium,medium,0.714,0.412,tank | bunker | backpack | uniform
military_things,MILITARY EQUIPMENT,7463,hard,hard,0.786,0.412,bunker | boots | submarine | dog tag
military_things,MILITARY EQUIPMENT,7465,hard,hard,0.857,0.441,bunker | Jeep | radio | rifle
military_things,MILITARY EQUIPMENT,7466,hard,hard,0.929,0.632,parachute | camouflage | canteen | radio
military_things,MILITARY EQUIPMENT,7467,hard,hard,1.000,0.676,tank | parachute | binoculars | ration
military_words,MILITARY WORDS,7468,easy,easy,0.000,0.308,march | base | mission | leave
military_words,MILITARY WORDS,7470,easy,easy,0.077,0.327,patrol | squad | rank | leave
military_words,MILITARY WORDS,7471,easy,easy,0.154,0.346,drill | base | rank | roll call
military_words,MILITARY WORDS,7472,easy,easy,0.231,0.404,patrol | mission | boot camp | roll call
military_words,MILITARY WORDS,7473,easy,"easy,medium",0.308,0.442,drill | salute | formation | leave
military_words,MILITARY WORDS,7478,easy,"easy,medium",0.385,0.462,mission | deploy | rank | formation
military_words,MILITARY WORDS,7469,medium,medium,0.462,0.481,march | squad | formation | roll call
military_words,MILITARY WORDS,7474,medium,medium,0.538,0.481,base | squad | deploy | boot camp
military_words,MILITARY WORDS,7476,medium,medium,0.615,0.481,base | patrol | barracks | formation
military_words,MILITARY WORDS,7477,medium,medium,0.692,0.500,drill | barracks | mission | squad
military_words,MILITARY WORDS,7481,hard,hard,0.769,0.500,barracks | deploy | roll call | leave
military_words,MILITARY WORDS,7480,hard,hard,0.846,0.712,base | salute | platoon | reveille
military_words,MILITARY WORDS,7475,hard,hard,0.923,0.731,march | salute | rank | boot camp
military_words,MILITARY WORDS,7479,hard,hard,1.000,0.750,drill | march | patrol | deploy
minerals,MINERALS,7482,easy,easy,0.000,0.167,quartz | mica | graphite | sulfur
minerals,MINERALS,7483,easy,easy,0.125,0.472,quartz | calcite | gypsum | magnetite
minerals,MINERALS,7485,easy,easy,0.250,0.556,gypsum | hematite | graphite | gemstones
minerals,MINERALS,7484,easy,"easy,medium",0.375,0.611,gypsum | talc | pyrite | sulfur
minerals,MINERALS,7486,medium,medium,0.500,0.611,quartz | feldspar | pyrite | gemstones
minerals,MINERALS,7488,medium,medium,0.625,0.639,mica | calcite | talc | gemstones
minerals,MINERALS,7487,medium,medium,0.750,0.694,feldspar | calcite | hematite | sulfur
minerals,MINERALS,7489,hard,hard,0.875,0.750,feldspar | talc | graphite | magnetite
minerals,MINERALS,7490,hard,hard,1.000,0.750,mica | pyrite | hematite | magnetite
money_actions,MONEY ACTIONS,7511,easy,easy,0.000,0.100,bill | spend | save | pay
money_actions,MONEY ACTIONS,7512,easy,easy,0.077,0.250,tip | earn | pay | budget
money_actions,MONEY ACTIONS,7513,easy,easy,0.154,0.333,bill | invest | budget | deposit
money_actions,MONEY ACTIONS,7514,easy,easy,0.231,0.417,save | owe | budget | withdraw
money_actions,MONEY ACTIONS,7515,easy,"easy,medium",0.308,0.417,tip | donate | save | invest
money_actions,MONEY ACTIONS,7516,easy,"easy,medium",0.385,0.417,tip | spend | owe | deposit
money_actions,MONEY ACTIONS,7520,medium,medium,0.462,0.450,bill | donate | earn | owe
money_actions,MONEY ACTIONS,7517,medium,medium,0.538,0.467,borrow | save | earn | deposit
money_actions,MONEY ACTIONS,7518,medium,medium,0.615,0.467,borrow | invest | pay | owe
money_actions,MONEY ACTIONS,7521,medium,medium,0.692,0.467,bill | tip | borrow | withdraw
money_actions,MONEY ACTIONS,7522,hard,hard,0.769,0.483,donate | pay | withdraw | deposit
money_actions,MONEY ACTIONS,7519,hard,hard,0.846,0.500,borrow | donate | spend | budget
money_actions,MONEY ACTIONS,7524,hard,hard,0.923,0.583,spend | invest | withdraw | gamble
money_actions,MONEY ACTIONS,7523,hard,hard,1.000,0.600,lend | spend | earn | refund
money_words,MONEY WORDS,7525,easy,easy,0.000,0.068,bill | check | change | interest
money_words,MONEY WORDS,7527,easy,easy,0.053,0.152,check | budget | tax | account
money_words,MONEY WORDS,7526,easy,easy,0.105,0.174,cash | credit | change | tax
money_words,MONEY WORDS,7528,easy,easy,0.158,0.189,change | debt | cent | account
money_words,MONEY WORDS,7532,easy,easy,0.211,0.189,quarter | credit | interest | account
money_words,MONEY WORDS,7529,easy,"easy,medium",0.263,0.273,check | credit | loan | debt
money_words,MONEY WORDS,7531,easy,"easy,medium",0.316,0.288,bill | budget | cash | debt
money_words,MONEY WORDS,7533,easy,"easy,medium",0.368,0.295,tip | interest | debt | tax
money_words,MONEY WORDS,7539,medium,medium,0.421,0.295,bill | tip | dollar | account
money_words,MONEY WORDS,7530,medium,medium,0.474,0.311,budget | loan | change | rent
money_words,MONEY WORDS,7541,medium,medium,0.526,0.311,quarter | check | fee | cent
money_words,MONEY WORDS,7534,medium,medium,0.579,0.326,bill | loan | fee | tax
money_words,MONEY WORDS,7535,medium,medium,0.632,0.326,check | tip | cash | rent
money_words,MONEY WORDS,7544,medium,medium,0.684,0.333,interest | rent | dollar | cent
money_words,MONEY WORDS,7536,medium,medium,0.737,0.341,cash | loan | interest | bonus
money_words,MONEY WORDS,7542,hard,hard,0.789,0.348,tip | budget | credit | cent
money_words,MONEY WORDS,7543,hard,hard,0.842,0.348,quarter | change | bonus | dollar
money_words,MONEY WORDS,7537,hard,hard,0.895,0.364,bill | credit | rent | bonus
money_words,MONEY WORDS,7540,hard,hard,0.947,0.394,budget | interest | fee | wage
money_words,MONEY WORDS,7538,hard,hard,1.000,0.424,tip | change | fee | savings
monkeys_and_apes,MONKEYS AND APES,7545,easy,easy,0.000,0.214,gorilla | chimpanzee | gibbon | spider monkey
monkeys_and_apes,MONKEYS AND APES,7546,easy,easy,0.083,0.536,orangutan | lemur | baboon | spider monkey
monkeys_and_apes,MONKEYS AND APES,7547,easy,easy,0.167,0.679,gorilla | orangutan | macaque | howler
monkeys_and_apes,MONKEYS AND APES,7548,easy,easy,0.250,0.714,gorilla | baboon | capuchin | bonobo
monkeys_and_apes,MONKEYS AND APES,7550,easy,"easy,medium",0.333,0.714,orangutan | chimpanzee | marmoset | capuchin
monkeys_and_apes,MONKEYS AND APES,7552,medium,medium,0.417,0.750,gorilla | lemur | marmoset | tamarin
monkeys_and_apes,MONKEYS AND APES,7553,medium,medium,0.500,0.750,chimpanzee | baboon | macaque | tamarin
monkeys_and_apes,MONKEYS AND APES,7554,medium,medium,0.583,0.750,capuchin | howler | spider monkey | tamarin
monkeys_and_apes,MONKEYS AND APES,7556,medium,medium,0.667,0.750,orangutan | gibbon | bonobo | tamarin
monkeys_and_apes,MONKEYS AND APES,7557,medium,medium,0.750,0.750,macaque | marmoset | spider monkey | bonobo
monkeys_and_apes,MONKEYS AND APES,7549,hard,hard,0.833,0.786,lemur | chimpanzee | howler | bonobo
monkeys_and_apes,MONKEYS AND APES,7551,hard,hard,0.917,0.786,baboon | gibbon | marmoset | howler
monkeys_and_apes,MONKEYS AND APES,7555,hard,hard,1.000,0.821,lemur | gibbon | macaque | capuchin
monsters,SCARY CREATURES,7558,easy,easy,0.000,0.107,witch | ghost | monster | demon
monsters,SCARY CREATURES,7559,easy,easy,0.083,0.268,vampire | zombie | monster | phantom
monsters,SCARY CREATURES,7560,easy,easy,0.167,0.357,vampire | werewolf | mummy | ghost
monsters,SCARY CREATURES,7565,easy,easy,0.250,0.446,witch | goblin | werewolf | phantom
monsters,SCARY CREATURES,7561,easy,"easy,medium",0.333,0.446,goblin | zombie | ghost | ghoul
monsters,SCARY CREATURES,7566,medium,medium,0.417,0.464,witch | mummy | zombie | gremlin
monsters,SCARY CREATURES,7562,medium,medium,0.500,0.482,goblin | mummy | banshee | monster
monsters,SCARY CREATURES,7567,medium,medium,0.583,0.482,werewolf | banshee | zombie | demon
monsters,SCARY CREATURES,7570,medium,medium,0.667,0.482,witch | vampire | banshee | ghoul
monsters,SCARY CREATURES,7568,medium,medium,0.750,0.500,goblin | vampire | demon | gremlin
monsters,SCARY CREATURES,7569,hard,hard,0.833,0.518,mummy | demon | poltergeist | phantom
monsters,SCARY CREATURES,7563,hard,hard,0.917,0.536,banshee | ghost | gremlin | phantom
monsters,SCARY CREATURES,7564,hard,hard,1.000,0.554,werewolf | monster | poltergeist | ghoul
months,MONTHS,7571,easy,easy,0.000,0.136,march | may | April | June
months,MONTHS,118,easy,easy,0.111,0.227,march | may | June | August
months,MONTHS,7572,easy,easy,0.222,0.341,may | July | September | October
months,MONTHS,7574,easy,"easy,medium",0.333,0.500,march | July | August | December
months,MONTHS,7573,medium,medium,0.444,0.545,may | November | January | August
months,MONTHS,7575,medium,medium,0.556,0.568,march | November | February | September
months,MONTHS,7576,medium,medium,0.667,0.591,November | June | October | December
months,MONTHS,7577,hard,hard,0.778,0.591,January | February | June | July
months,MONTHS,7578,hard,hard,0.889,0.614,February | April | August | October
months,MONTHS,7579,hard,hard,1.000,0.614,January | April | September | December
moons,MOONS,7580,easy,easy,0.000,0.321,triton | Luna | Titan | Miranda
moons,MOONS,7581,hard,hard,1.000,0.464,Europa | Titan | Io | Rhea
morning_routine,MORNING ROUTINE,7582,easy,easy,0.000,0.300,coffee | shower | breakfast | wake
mountain_ranges,MOUNTAIN RANGES,7583,easy,easy,0.000,0.188,Alps | Andes | Rockies | Sierra Nevada
mountain_ranges,MOUNTAIN RANGES,7584,easy,easy,0.200,0.500,Alps | Himalayas | Pyrenees | Cascades
mountain_ranges,MOUNTAIN RANGES,7588,easy,"easy,medium",0.400,0.625,Urals | Sierra Nevada | Cascades | Carpathians
mountain_ranges,MOUNTAIN RANGES,7585,medium,medium,0.600,0.656,Rockies | Himalayas | Urals | Ozarks
mountain_ranges,MOUNTAIN RANGES,7586,hard,hard,0.800,0.750,Andes | Appalachians | Cascades | Ozarks
mountain_ranges,MOUNTAIN RANGES,7587,hard,hard,1.000,0.750,Rockies | Appalachians | Pyrenees | Carpathians
mountain_things,MOUNTAIN THINGS,7589,easy,easy,0.000,0.088,snow | valley | stream | peak
mountain_things,MOUNTAIN THINGS,7590,easy,easy,0.053,0.221,cave | valley | summit | trail
mountain_things,MOUNTAIN THINGS,7593,easy,easy,0.105,0.338,snow | ridge | summit | pine
mountain_things,MOUNTAIN THINGS,7592,easy,easy,0.158,0.353,cliff | ridge | trail | stream
mountain_things,MOUNTAIN THINGS,7597,easy,easy,0.211,0.353,eagle | cave | pine | stream
mountain_things,MOUNTAIN THINGS,7596,easy,"easy,medium",0.263,0.368,eagle | cliff | summit | peak
mountain_things,MOUNTAIN THINGS,7601,easy,"easy,medium",0.316,0.382,eagle | valley | ridge | Echo
mountain_things,MOUNTAIN THINGS,7594,easy,"easy,medium",0.368,0.397,trail | Echo | pine | peak
mountain_things,MOUNTAIN THINGS,7599,medium,medium,0.421,0.412,snow | cave | cliff | Echo
mountain_things,MOUNTAIN THINGS,7591,medium,medium,0.474,0.426,cabin | snow | eagle | trail
mountain_things,MOUNTAIN THINGS,7598,medium,medium,0.526,0.500,cabin | cave | ridge | peak
mountain_things,MOUNTAIN THINGS,7595,medium,medium,0.579,0.515,cabin | summit | Echo | stream
mountain_things,MOUNTAIN THINGS,7600,medium,medium,0.632,0.529,cabin | valley | cliff | pine
mountain_things,MOUNTAIN THINGS,7602,medium,medium,0.684,0.574,goat | valley | slope | ski lift
mountain_things,MOUNTAIN THINGS,7603,medium,medium,0.737,0.647,snow | goat | glacier | boulder
mountain_things,MOUNTAIN THINGS,7604,hard,hard,0.789,0.691,stream | boulder | avalanche | ski lift
mountain_things,MOUNTAIN THINGS,7605,hard,hard,0.842,0.735,glacier | avalanche | peak | slope
mountain_things,MOUNTAIN THINGS,7606,hard,hard,0.895,0.735,trail | boulder | slope | timberline
mountain_things,MOUNTAIN THINGS,7607,hard,hard,0.947,0.750,glacier | summit | ski lift | timberline
mountain_things,MOUNTAIN THINGS,7608,hard,hard,1.000,0.765,goat | cave | avalanche | timberline
movie_genres,MOVIE GENRES,7609,easy,easy,0.000,0.094,drama | western | fantasy | action
movie_genres,MOVIE GENRES,78,easy,easy,0.067,0.234,comedy | drama | horror | western
movie_genres,MOVIE GENRES,7610,easy,easy,0.133,0.234,musical | comedy | action | adventure
movie_genres,MOVIE GENRES,7612,easy,easy,0.200,0.328,comedy | western | romance | mystery
movie_genres,MOVIE GENRES,180,easy,"easy,medium",0.267,0.391,comedy | thriller | romance | action
movie_genres,MOVIE GENRES,7611,easy,"easy,medium",0.333,0.391,horror | documentary | action | mystery
movie_genres,MOVIE GENRES,7613,easy,"easy,medium",0.400,0.391,musical | horror | western | animation
movie_genres,MOVIE GENRES,7614,medium,medium,0.467,0.391,drama | horror | romance | adventure
movie_genres,MOVIE GENRES,7620,medium,medium,0.533,0.406,musical | drama | thriller | mystery
movie_genres,MOVIE GENRES,7617,medium,medium,0.600,0.422,comedy | drama | documentary | animation
movie_genres,MOVIE GENRES,7618,medium,medium,0.667,0.422,musical | romance | documentary | fantasy
movie_genres,MOVIE GENRES,7619,medium,medium,0.733,0.422,fantasy | mystery | adventure | animation
movie_genres,MOVIE GENRES,7621,hard,hard,0.800,0.422,comedy | horror | thriller | fantasy
movie_genres,MOVIE GENRES,7615,hard,hard,0.867,0.453,western | thriller | documentary | adventure
movie_genres,MOVIE GENRES,7616,hard,hard,0.933,0.500,thriller | romance | action | animation
movie_genres,MOVIE GENRES,7622,hard,hard,1.000,0.672,western | sci-fi | noir | satire
movie_roles,FILM CREW,7623,easy,easy,0.000,0.107,director | actor | extra | editor
movie_roles,FILM CREW,7624,easy,easy,0.083,0.268,director | producer | sound engineer | set designer
movie_roles,FILM CREW,7625,easy,easy,0.167,0.357,extra | producer | makeup artist | casting director
movie_roles,FILM CREW,7626,easy,easy,0.250,0.429,actor | makeup artist | costume designer | set designer
movie_roles,FILM CREW,7627,easy,"easy,medium",0.333,0.446,extra | composer | costume designer | sound engineer
movie_roles,FILM CREW,7628,medium,medium,0.417,0.464,editor | makeup artist | stunt double | sound engineer
movie_roles,FILM CREW,7633,medium,medium,0.500,0.482,actor | cameraman | sound engineer | casting director
movie_roles,FILM CREW,7629,medium,medium,0.583,0.482,composer | editor | casting director | set designer
movie_roles,FILM CREW,7630,medium,medium,0.667,0.482,actor | composer | producer | stunt double
movie_roles,FILM CREW,7634,medium,medium,0.750,0.500,editor | producer | cameraman | costume designer
movie_roles,FILM CREW,7635,hard,hard,0.833,0.500,director | stunt double | costume designer | casting director
movie_roles,FILM CREW,7631,hard,hard,0.917,0.518,director | composer | cameraman | makeup artist
movie_roles,FILM CREW,7632,hard,hard,1.000,0.536,extra | cameraman | stunt double | set designer
movie_words,FILM MAKING,7636,easy,easy,0.000,0.083,take | close up | cut | director
movie_words,FILM MAKING,7637,easy,easy,0.056,0.208,take | scene | extra | box office
movie_words,FILM MAKING,7639,easy,easy,0.111,0.306,close up | script | camera | extra
movie_words,FILM MAKING,7638,easy,easy,0.167,0.333,cast | take | camera | actor
movie_words,FILM MAKING,7640,easy,easy,0.222,0.347,cast | trailer | close up | scene
movie_words,FILM MAKING,7641,easy,"easy,medium",0.278,0.361,cut | scene | camera | credits
movie_words,FILM MAKING,7642,easy,"easy,medium",0.333,0.375,cast | cut | extra | editing
movie_words,FILM MAKING,7643,easy,"easy,medium",0.389,0.375,trailer | director | camera | box office
movie_words,FILM MAKING,7645,medium,medium,0.444,0.375,director | script | scene | actor
movie_words,FILM MAKING,7644,medium,medium,0.500,0.389,close up | actor | credits | box office
movie_words,FILM MAKING,7647,medium,medium,0.556,0.444,cut | script | premiere | box office
movie_words,FILM MAKING,7648,medium,medium,0.611,0.458,director | premiere | credits | extra
movie_words,FILM MAKING,7646,medium,medium,0.667,0.458,trailer | take | script | credits
