category_a,category_b,conflict_type,origin,overlap_count,overlap_words,severity,note
elemental_powers,elements_of_nature,do_not_pair,derived,4,air | earth | fire | water,P0,общих играбельных слов 4; пулы 4 и 8
elements,elements_of_nature,do_not_pair,derived,4,air | earth | fire | water,P1,общих играбельных слов 4; пулы 24 и 8
elements_more,metal,do_not_pair,derived,4,chromium | cobalt | silver | titanium,P0,общих играбельных слов 4; пулы 22 и 6
elements_of_nature,storm,do_not_pair,derived,4,lightning | rain | thunder | wind,P1,общих играбельных слов 4; пулы 8 и 19
elements_of_nature,weather,do_not_pair,derived,4,lightning | rain | thunder | wind,P1,общих играбельных слов 4; пулы 8 и 36
elements_of_nature,weather_words,do_not_pair,derived,4,lightning | rain | thunder | wind,P1,общих играбельных слов 4; пулы 8 и 26
email_words,file_types,do_not_pair,derived,4,archive | attachment | draft | trash,P1,общих играбельных слов 4; пулы 16 и 20
emmy_award_categories,television_genres,do_not_pair,derived,4,comedy | documentary | drama | reality,P0,общих играбельных слов 4; пулы 4 и 4
emotion,emotions,do_not_pair,derived,4,anger | fear | joy | sadness,P0,общих играбельных слов 4; пулы 6 и 20
emotions,mood,do_not_pair,derived,4,angry | happy | sad | worry,P0,общих играбельных слов 4; пулы 20 и 4
emotions,unpleasant,do_not_pair,derived,4,anger | envy | fear | guilt,P0,общих играбельных слов 4; пулы 20 и 4
endangered_species,zoo_animals,do_not_pair,derived,4,gorilla | panda | rhino | tiger,P0,общих играбельных слов 4; пулы 4 и 23
energy,energy_sources,do_not_pair,derived,4,hydro | nuclear | solar | wind,P1,общих играбельных слов 4; пулы 10 и 7
energy,green_energy,do_not_pair,derived,4,geothermal | hydro | solar | wind,P0,общих играбельных слов 4; пулы 10 и 4
energy,renewable_energy,do_not_pair,derived,4,geothermal | hydro | solar | wind,P0,общих играбельных слов 4; пулы 10 и 5
energy_sources,energy_words,do_not_pair,derived,4,hydro | nuclear | solar | wind,P1,общих играбельных слов 4; пулы 7 и 15
energy_words,green_energy,do_not_pair,derived,4,geothermal | hydro | solar | wind,P0,общих играбельных слов 4; пулы 15 и 4
energy_words,renewable_energy,do_not_pair,derived,4,geothermal | hydro | solar | wind,P0,общих играбельных слов 4; пулы 15 и 5
engine,engine_components,do_not_pair,derived,4,crankshaft | cylinder | piston | spark plug,P0,общих играбельных слов 4; пулы 10 и 4
england,uk_cities,do_not_pair,derived,4,birmingham | liverpool | london | manchester,P0,общих играбельных слов 4; пулы 4 и 4
entertainment_venues,venues,do_not_pair,derived,4,circus | opera | stadium | theater,P1,общих играбельных слов 4; пулы 8 и 11
equidae_family,horse_family,do_not_pair,derived,4,donkey | horse | mule | zebra,P0,общих играбельных слов 4; пулы 4 и 4
equipment,sports_gear,do_not_pair,derived,4,cleats | glove | helmet | racket,P1,общих играбельных слов 4; пулы 10 и 8
ethnic_clothing,traditional_clothing,do_not_pair,derived,4,kilt | kimono | poncho | sari,P0,общих играбельных слов 4; пулы 4 и 15
eu_countries,western_europe,do_not_pair,derived,4,france | germany | italy | spain,P0,общих играбельных слов 4; пулы 6 и 5
european_capitals,world_capitals,do_not_pair,derived,4,berlin | madrid | paris | rome,P0,общих играбельных слов 4; пулы 4 и 25
european_countries,european_union,do_not_pair,derived,4,belgium | netherlands | poland | sweden,P0,общих играбельных слов 4; пулы 25 и 4
european_countries,nordic_countries,do_not_pair,derived,4,denmark | finland | norway | sweden,P0,общих играбельных слов 4; пулы 25 и 4
european_countries,scandinavia,do_not_pair,derived,4,denmark | finland | norway | sweden,P0,общих играбельных слов 4; пулы 25 и 4
european_countries,slavic_countries,do_not_pair,derived,4,bulgaria | croatia | poland | slovakia,P1,общих играбельных слов 4; пулы 25 и 7
european_rivers,rivers,do_not_pair,derived,4,danube | rhine | seine | thames,P0,общих играбельных слов 4; пулы 4 и 18
european_rivers,rivers_of_europe,do_not_pair,derived,4,danube | rhine | seine | thames,P0,общих играбельных слов 4; пулы 4 и 4
european_rivers,world_rivers,do_not_pair,derived,4,danube | rhine | seine | thames,P0,общих играбельных слов 4; пулы 4 и 16
even_numbers,superstition_numbers,do_not_pair,derived,4,eight | four | six | two,P0,общих играбельных слов 4; пулы 4 и 25
everyday_drinks,refreshing_drinks,do_not_pair,derived,4,juice | lemonade | soda | tea,P1,общих играбельных слов 4; пулы 8 и 8
everyday_materials,material,do_not_pair,derived,4,glass | paper | plastic | wood,P0,общих играбельных слов 4; пулы 7 и 4
everyday_materials,materials,do_not_pair,derived,4,glass | metal | plastic | wood,P1,общих играбельных слов 4; пулы 7 и 10
everyday_materials,recyclable,do_not_pair,derived,4,glass | metal | paper | plastic,P0,общих играбельных слов 4; пулы 7 и 4
everyday_materials,recycled_materials,do_not_pair,derived,4,glass | paper | plastic | rubber,P1,общих играбельных слов 4; пулы 7 и 14
everyday_materials,things_you_recycle,do_not_pair,derived,4,glass | metal | paper | plastic,P1,общих играбельных слов 4; пулы 7 и 18
exotic_pets,reptiles,do_not_pair,derived,4,gecko | iguana | python | tortoise,P1,общих играбельных слов 4; пулы 12 и 22
experiments,liquids,do_not_pair,derived,4,coffee | ink | soap | syrup,P1,общих играбельных слов 4; пулы 14 и 20
experiments,powders,do_not_pair,derived,4,baking soda | chalk | salt | sugar,P1,общих играбельных слов 4; пулы 14 и 15
experiments,sweet,do_not_pair,derived,4,candy | honey | sugar | syrup,P1,общих играбельных слов 4; пулы 14 и 10
exploration_words,navigation_tools,do_not_pair,derived,4,compass | map | sextant | telescope,P1,общих играбельных слов 4; пулы 15 и 16
extinct,extinct_animals,do_not_pair,derived,4,dinosaur | dodo | mammoth | saber tooth,P0,общих играбельных слов 4; пулы 6 и 16
extinct_and_prehistoric,extinct_creatures,do_not_pair,derived,4,dodo | mammoth | megalodon | saber tooth,P1,общих играбельных слов 4; пулы 11 и 10
extreme_entertainment,extreme_sports,do_not_pair,derived,4,base jumping | bungee jumping | rock climbing | skydiving,P0,общих играбельных слов 4; пулы 4 и 9
eye,eyes,do_not_pair,derived,4,cornea | iris | pupil | retina,P0,общих играбельных слов 4; пулы 4 и 4
eye,human_eye,do_not_pair,derived,4,cornea | iris | pupil | retina,P0,общих играбельных слов 4; пулы 4 и 4
eye,parts_of_the_eye,do_not_pair,derived,4,cornea | iris | pupil | retina,P0,общих играбельных слов 4; пулы 4 и 12
eyes,human_eye,do_not_pair,derived,4,cornea | iris | pupil | retina,P0,общих играбельных слов 4; пулы 4 и 4
eyes,parts_of_the_eye,do_not_pair,derived,4,cornea | iris | pupil | retina,P0,общих играбельных слов 4; пулы 4 и 12
fabric,fibers,do_not_pair,derived,4,cotton | linen | silk | wool,P0,общих играбельных слов 4; пулы 18 и 4
fabric,natural_fibers,do_not_pair,derived,4,cotton | linen | silk | wool,P0,общих играбельных слов 4; пулы 18 и 4
fabric,soft_things,do_not_pair,derived,4,cotton | silk | velvet | wool,P1,общих играбельных слов 4; пулы 18 и 18
fabric,textile_fibers,do_not_pair,derived,4,cotton | linen | silk | wool,P0,общих играбельных слов 4; пулы 18 и 5
fabric,woven_textiles,do_not_pair,derived,4,burlap | chiffon | fleece | linen,P0,общих играбельных слов 4; пулы 18 и 6
fabric,yarn,do_not_pair,derived,4,cotton | linen | thread | wool,P1,общих играбельных слов 4; пулы 18 и 14
fabric_care,laundry,do_not_pair,derived,4,bleach | detergent | fold | wash,P0,общих играбельных слов 4; пулы 5 и 13
fabric_care,laundry_care,do_not_pair,derived,4,bleach | fold | steam | wash,P0,общих играбельных слов 4; пулы 5 и 14
fabric_materials,fabric_types,do_not_pair,derived,4,burlap | denim | flannel | tweed,P0,общих играбельных слов 4; пулы 4 и 21
fabric_textures,fabrics,do_not_pair,derived,4,corduroy | satin | suede | velvet,P0,общих играбельных слов 4; пулы 4 и 20
fabric_types,fibers,do_not_pair,derived,4,cotton | linen | silk | wool,P0,общих играбельных слов 4; пулы 21 и 4
fabric_types,luxury_fabrics,do_not_pair,derived,4,cashmere | chiffon | satin | velvet,P0,общих играбельных слов 4; пулы 21 и 6
fabric_types,natural_fibers,do_not_pair,derived,4,cotton | linen | silk | wool,P0,общих играбельных слов 4; пулы 21 и 4
fabric_types,smooth_textures,do_not_pair,derived,4,cashmere | satin | silk | velvet,P0,общих играбельных слов 4; пулы 21 и 4
fabric_types,soft_things,do_not_pair,derived,4,cotton | silk | velvet | wool,P1,общих играбельных слов 4; пулы 21 и 18
fabric_types,textile_fibers,do_not_pair,derived,4,cotton | linen | silk | wool,P0,общих играбельных слов 4; пулы 21 и 5
fabric_types,textile_materials,do_not_pair,derived,4,cotton | linen | silk | wool,P1,общих играбельных слов 4; пулы 21 и 8
fabric_types,types_of_fabric,do_not_pair,derived,4,denim | silk | tweed | velvet,P0,общих играбельных слов 4; пулы 21 и 4
fabrics,fibers,do_not_pair,derived,4,cotton | linen | silk | wool,P0,общих играбельных слов 4; пулы 20 и 4
fabrics,luxury_fabrics,do_not_pair,derived,4,cashmere | chiffon | satin | velvet,P0,общих играбельных слов 4; пулы 20 и 6
fabrics,natural_fibers,do_not_pair,derived,4,cotton | linen | silk | wool,P0,общих играбельных слов 4; пулы 20 и 4
fabrics,smooth_textures,do_not_pair,derived,4,cashmere | satin | silk | velvet,P0,общих играбельных слов 4; пулы 20 и 4
fabrics,soft_things,do_not_pair,derived,4,cotton | silk | velvet | wool,P1,общих играбельных слов 4; пулы 20 и 18
fabrics,textile_fibers,do_not_pair,derived,4,cotton | linen | silk | wool,P0,общих играбельных слов 4; пулы 20 и 5
fabrics,textile_materials,do_not_pair,derived,4,cotton | linen | silk | wool,P1,общих играбельных слов 4; пулы 20 и 8
fabrics,types_of_fabric,do_not_pair,derived,4,denim | silk | tweed | velvet,P0,общих играбельных слов 4; пулы 20 и 4
