quartet_key,category_key,label,rule,tier,review_state,solver_state,difficulty,words
animal_actions__1,animal_actions,ANIMAL ACTIONS,Actions typical of animals rather than people,normal,auto_validated,unique,0.28,nest | hunt | hatch | shed
phonics__1,phonics,PHONICS,What belongs to the group «Phonics» as used in the original game,normal,auto_validated,unique,0.479,alphabet | consonant | syllable | vowel
photo_id__1,photo_id,PHOTO ID,What belongs to the group «Photo Id» as used in the original game,normal,auto_validated,unique,0.176,official | id d | real id | verified
photo_studio__1,photo_studio,PHOTO STUDIO,What belongs to the group «Photo Studio» as used in the original game,normal,auto_validated,unique,0.312,camera | backdrop | lighting | props
photography__1,photography,PHOTOGRAPHY,What belongs to the group «Photography» as used in the original game,normal,auto_validated,unique,0.234,frame | camera | flash | studio
photography__2,photography,PHOTOGRAPHY,What belongs to the group «Photography» as used in the original game,normal,auto_validated,unique,0.246,capture | exposure | lighting | composition
photography__3,photography,PHOTOGRAPHY,What belongs to the group «Photography» as used in the original game,normal,auto_validated,unique,0.264,portrait | lens | aperture | iso
photography_equipment__1,photography_equipment,PHOTOGRAPHY EQUIPMENT,What belongs to the group «Photography Equipment» as used in the original game,normal,auto_validated,unique,0.263,film | flash | filter | battery
photography_equipment__2,photography_equipment,PHOTOGRAPHY EQUIPMENT,What belongs to the group «Photography Equipment» as used in the original game,normal,auto_validated,unique,0.278,lens | Sony | Canon | developer
photography_equipment__3,photography_equipment,PHOTOGRAPHY EQUIPMENT,What belongs to the group «Photography Equipment» as used in the original game,normal,auto_validated,unique,0.307,Nikon | strap | sigma | tripod
photoshoot__1,photoshoot,PHOTOSHOOT,What belongs to the group «Photoshoot» as used in the original game,normal,auto_validated,unique,0.228,camera | model | angle | lighting
photosynthesis__1,photosynthesis,PHOTOSYNTHESIS,What belongs to the group «Photosynthesis» as used in the original game,normal,auto_validated,unique,0.334,oxygen | sunlight | reaction | cycle
piano__1,piano,PIANO,What belongs to the group «Piano» as used in the original game,normal,auto_validated,unique,0.413,classical | black | keys | baby grand
piano__2,piano,PIANO,What belongs to the group «Piano» as used in the original game,normal,auto_validated,unique,0.438,hammer | ivory | strings | baldwin
piano__3,piano,PIANO,What belongs to the group «Piano» as used in the original game,normal,auto_validated,unique,0.456,Beethoven | pedal | upright | yamaha
picnic_items__1,picnic_items,PICNIC ITEMS,What belongs to the group «Picnic Items» as used in the original game,normal,auto_validated,unique,0.325,basket | cooler | blanket | napkins
pie__1,pie,PIE,What belongs to the group «Pie» as used in the original game,normal,auto_validated,unique,0.347,tart | eggs | butter | lemon zest
pig__1,pig,PIG,What belongs to the group «Pig» as used in the original game,normal,auto_validated,unique,0.42,oink | snout | bacon | mud
pigment__1,pigment,PIGMENT,What belongs to the group «Pigment» as used in the original game,normal,auto_validated,unique,0.544,pastel | Violet | indigo | sienna
pigment__2,pigment,PIGMENT,What belongs to the group «Pigment» as used in the original game,normal,auto_validated,unique,0.568,ochre | fuchsia | beetroot | cadmium
pilates__1,pilates,PILATES,What belongs to the group «Pilates» as used in the original game,normal,auto_validated,unique,0.357,stretch | mat | carriage | reformer
pilot__1,pilot,PILOT,What belongs to the group «Pilot» as used in the original game,normal,auto_validated,unique,0.382,license | wings | episode | cockpit
pinata__1,pinata,PINATA,What belongs to the group «Pinata» as used in the original game,normal,auto_validated,unique,0.346,confetti | candy | birthday | whack
pink_color__1,pink_color,PINK COLOR,What belongs to the group «Pink Color» as used in the original game,normal,auto_validated,unique,0.467,pig | flamingo | cherry blossom | himalayan salt
pink_shades__1,pink_shades,PINK SHADES,What belongs to the group «Pink Shades» as used in the original game,normal,auto_validated,unique,0.381,coral | blush | rose | magenta
pinocchio__1,pinocchio,PINOCCHIO,What belongs to the group «Pinocchio» as used in the original game,normal,auto_validated,unique,0.231,cricket | nose | wooden | boy
pioneer__1,pioneer,PIONEER,What belongs to the group «Pioneer» as used in the original game,normal,auto_validated,unique,0.286,Frontier | venture | first | vanguard
pioneers__1,pioneers,PIONEERS,What belongs to the group «Pioneers» as used in the original game,normal,auto_validated,unique,0.384,Explorer | leader | colonist | inventor
pirate__1,pirate,PIRATE,What belongs to the group «Pirate» as used in the original game,normal,auto_validated,unique,0.405,skull | sword | treasure | ship
pirate__2,pirate,PIRATE,What belongs to the group «Pirate» as used in the original game,normal,auto_validated,unique,0.452,parrot | fearsome | peg leg | smuggler
pirate_essentials__1,pirate_essentials,PIRATE ESSENTIALS,What belongs to the group «Pirate Essentials» as used in the original game,normal,auto_validated,unique,0.448,parrot | eyepatch | peg leg | hook hand
pirate_life__1,pirate_life,PIRATE LIFE,What belongs to the group «Pirate Life» as used in the original game,normal,auto_validated,unique,0.235,deck | ship | storm | mate
pirate_life__2,pirate_life,PIRATE LIFE,What belongs to the group «Pirate Life» as used in the original game,normal,auto_validated,unique,0.274,treasure | plunder | booty | marina
pit_stop__1,pit_stop,PIT STOP,What belongs to the group «Pit Stop» as used in the original game,normal,auto_validated,unique,0.266,mechanic | checked | gasoline storage | in out
pitcher__1,pitcher,PITCHER,What belongs to the group «Pitcher» as used in the original game,normal,auto_validated,unique,0.371,container | bullpen | baseball | bottled
pixar__1,pixar,PIXAR,What belongs to the group «Pixar» as used in the original game,normal,auto_validated,unique,0.422,woody | lightning | marlin | remy
plasma__1,plasma,PLASMA,What belongs to the group «Plasma» as used in the original game,normal,auto_validated,unique,0.267,gas | lightning | solar | ion
plate__1,plate,PLATE,What belongs to the group «Plate» as used in the original game,normal,auto_validated,unique,0.202,knife | license | armor | home
play_genres__1,play_genres,PLAY GENRES,What belongs to the group «Play Genres» as used in the original game,normal,auto_validated,unique,0.194,musical | comedy | drama | tragedy
playground__1,playground,PLAYGROUND,What belongs to the group «Playground» as used in the original game,normal,auto_validated,unique,0.463,slide | swing | roundabout | sandbox
playground_equipment__1,playground_equipment,PLAYGROUND EQUIPMENT,What belongs to the group «Playground Equipment» as used in the original game,normal,auto_validated,unique,0.291,slide | balance beam | jungle gym | monkey bars
playing_guitar__1,playing_guitar,PLAYING GUITAR,What belongs to the group «Playing Guitar» as used in the original game,normal,auto_validated,unique,0.332,chord | pick | strum | tune
playlist__1,playlist,PLAYLIST,What belongs to the group «Playlist» as used in the original game,normal,auto_validated,unique,0.229,skip | listen | jazz | track
pleasant__1,pleasant,PLEASANT,What belongs to the group «Pleasant» as used in the original game,normal,auto_validated,unique,0.339,charming | enjoy | amusing | genial
pleasant_smell__1,pleasant_smell,PLEASANT SMELL,What belongs to the group «Pleasant Smell» as used in the original game,normal,auto_validated,unique,0.205,vanilla | chocolate | coffee | fresh bread
pleasure__1,pleasure,PLEASURE,What belongs to the group «Pleasure» as used in the original game,normal,auto_validated,unique,0.367,please | delight | bliss | amuse
plot_diagram__1,plot_diagram,PLOT DIAGRAM,What belongs to the group «Plot Diagram» as used in the original game,normal,auto_validated,unique,0.296,resolution | conflict | climax | exposition
plumbing__1,plumbing,PLUMBING,What belongs to the group «Plumbing» as used in the original game,normal,auto_validated,unique,0.469,drain | trap | valve | bathtub
plumbing__2,plumbing,PLUMBING,What belongs to the group «Plumbing» as used in the original game,normal,auto_validated,unique,0.514,faucet | gasket | flange | bidet
plumbing_systems__1,plumbing_systems,PLUMBING SYSTEMS,What belongs to the group «Plumbing Systems» as used in the original game,normal,auto_validated,unique,0.373,valve | drains | pipes | taps
podium_positions__1,podium_positions,PODIUM POSITIONS,What belongs to the group «Podium Positions» as used in the original game,normal,auto_validated,unique,0.087,first place | runner up | second place | third place
poetry__1,poetry,POETRY,What belongs to the group «Poetry» as used in the original game,normal,auto_validated,unique,0.512,literature | rhyme | ballad | ode
poetry__2,poetry,POETRY,What belongs to the group «Poetry» as used in the original game,normal,auto_validated,unique,0.54,haiku | sonnet | limerick | stanza
poker__1,poker,POKER,What belongs to the group «Poker» as used in the original game,normal,auto_validated,unique,0.16,straight | river | full house | call
poker__2,poker,POKER,What belongs to the group «Poker» as used in the original game,normal,auto_validated,unique,0.169,blind | cards | two pair | raise
poker__3,poker,POKER,What belongs to the group «Poker» as used in the original game,normal,auto_validated,unique,0.194,fold | flush | chips | dealer
poker_actions__1,poker_actions,POKER ACTIONS,What belongs to the group «Poker Actions» as used in the original game,normal,auto_validated,unique,0.139,fold | call | raise | bet
polished_objects__1,polished_objects,POLISHED OBJECTS,What belongs to the group «Polished Objects» as used in the original game,normal,auto_validated,unique,0.141,silver | speech | shoes | nails
politeness__1,politeness,POLITENESS,What belongs to the group «Politeness» as used in the original game,normal,auto_validated,unique,0.322,conduct | courtesy | civility | manners
political_philosophies__1,political_philosophies,POLITICAL PHILOSOPHIES,What belongs to the group «Political Philosophies» as used in the original game,normal,auto_validated,unique,0.552,socialism | federalism | anarchism | libertarianism
politicians__1,politicians,POLITICIANS,What belongs to the group «Politicians» as used in the original game,normal,auto_validated,unique,0.355,Lincoln | gandhi | churchill | mandela
politics__1,politics,POLITICS,What belongs to the group «Politics» as used in the original game,normal,auto_validated,unique,0.148,campaign | election | promise | candidate
pollinators__1,pollinators,POLLINATORS,What belongs to the group «Pollinators» as used in the original game,normal,auto_validated,unique,0.428,bee | beetle | butterfly | hummingbird
